sample1	sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
MD70d_CeC3	MD70dCeC2	0.605800586	Muscovy ducks	MD70d_CeC3	MD70dCeC2	0.221866082	Muscovy ducks	MD70d_CeC3	MD70dCeC2	0.100329842	Muscovy ducks
MD70d_CeC4	MD70dCeC2	0.580346896	Muscovy ducks	MD70d_CeC4	MD70dCeC2	0.205393237	Muscovy ducks	MD70d_CeC4	MD70dCeC2	0.078317771	Muscovy ducks
MD70d_CeC5	MD70dCeC2	0.500515981	Muscovy ducks	MD70d_CeC5	MD70dCeC2	0.163601385	Muscovy ducks	MD70d_CeC5	MD70dCeC2	0.067915855	Muscovy ducks
MD70d_CeC6	MD70dCeC2	0.327930047	Muscovy ducks	MD70d_CeC6	MD70dCeC2	0.059002763	Muscovy ducks	MD70d_CeC6	MD70dCeC2	0.053374335	Muscovy ducks
MD70d_CeC7	MD70dCeC2	0.606102926	Muscovy ducks	MD70d_CeC7	MD70dCeC2	0.226436208	Muscovy ducks	MD70d_CeC7	MD70dCeC2	0.102119244	Muscovy ducks
MD70d_CeC8	MD70dCeC2	0.580911018	Muscovy ducks	MD70d_CeC8	MD70dCeC2	0.206452811	Muscovy ducks	MD70d_CeC8	MD70dCeC2	0.079103127	Muscovy ducks
CeC105	MD70dCeC3	0.943528803	Muscovy ducks	CeC105	MD70dCeC3	0.479906685	Muscovy ducks	CeC105	MD70dCeC3	0.14815359	Muscovy ducks
CeC166	MD70dCeC3	0.92529713	Muscovy ducks	CeC166	MD70dCeC3	0.434584595	Muscovy ducks	CeC166	MD70dCeC3	0.12051576	Muscovy ducks
CeC192	MD70dCeC3	0.931509848	Muscovy ducks	CeC192	MD70dCeC3	0.468776658	Muscovy ducks	CeC192	MD70dCeC3	0.133856516	Muscovy ducks
CeC198	MD70dCeC3	0.938508987	Muscovy ducks	CeC198	MD70dCeC3	0.57333031	Muscovy ducks	CeC198	MD70dCeC3	0.15784573	Muscovy ducks
CeC28	MD70dCeC3	0.93796918	Muscovy ducks	CeC28	MD70dCeC3	0.473368332	Muscovy ducks	CeC28	MD70dCeC3	0.136438381	Muscovy ducks
CeC38	MD70dCeC3	0.930943923	Muscovy ducks	CeC38	MD70dCeC3	0.463590718	Muscovy ducks	CeC38	MD70dCeC3	0.147464393	Muscovy ducks
CeC6	MD70dCeC3	0.944164828	Muscovy ducks	CeC6	MD70dCeC3	0.484244703	Muscovy ducks	CeC6	MD70dCeC3	0.138658866	Muscovy ducks
CeC67	MD70dCeC3	0.935259455	Muscovy ducks	CeC67	MD70dCeC3	0.441695277	Muscovy ducks	CeC67	MD70dCeC3	0.126311497	Muscovy ducks
CeC68	MD70dCeC3	0.940310886	Muscovy ducks	CeC68	MD70dCeC3	0.4294706	Muscovy ducks	CeC68	MD70dCeC3	0.134470314	Muscovy ducks
CeC89	MD70dCeC3	0.925981709	Muscovy ducks	CeC89	MD70dCeC3	0.428702773	Muscovy ducks	CeC89	MD70dCeC3	0.126338764	Muscovy ducks
SHCeC1	MD70dCeC3	0.92824993	Muscovy ducks	SHCeC1	MD70dCeC3	0.414709523	Muscovy ducks	SHCeC1	MD70dCeC3	0.113521601	Muscovy ducks
SHCeC12	MD70dCeC3	0.930632784	Muscovy ducks	SHCeC12	MD70dCeC3	0.421905639	Muscovy ducks	SHCeC12	MD70dCeC3	0.115409167	Muscovy ducks
SHCeC15	MD70dCeC3	0.917915181	Muscovy ducks	SHCeC15	MD70dCeC3	0.383097653	Muscovy ducks	SHCeC15	MD70dCeC3	0.126899718	Muscovy ducks
SHCeC16	MD70dCeC3	0.924177589	Muscovy ducks	SHCeC16	MD70dCeC3	0.402151345	Muscovy ducks	SHCeC16	MD70dCeC3	0.114776552	Muscovy ducks
SHCeC17	MD70dCeC3	0.931837305	Muscovy ducks	SHCeC17	MD70dCeC3	0.413720994	Muscovy ducks	SHCeC17	MD70dCeC3	0.125569306	Muscovy ducks
SHCeC18	MD70dCeC3	0.926789636	Muscovy ducks	SHCeC18	MD70dCeC3	0.441644278	Muscovy ducks	SHCeC18	MD70dCeC3	0.141028134	Muscovy ducks
SHCeC24	MD70dCeC3	0.926822479	Muscovy ducks	SHCeC24	MD70dCeC3	0.401957175	Muscovy ducks	SHCeC24	MD70dCeC3	0.125561926	Muscovy ducks
SHCeC26	MD70dCeC3	0.921468866	Muscovy ducks	SHCeC26	MD70dCeC3	0.406633777	Muscovy ducks	SHCeC26	MD70dCeC3	0.122587328	Muscovy ducks
SHCeC27	MD70dCeC3	0.930790174	Muscovy ducks	SHCeC27	MD70dCeC3	0.406868394	Muscovy ducks	SHCeC27	MD70dCeC3	0.111923876	Muscovy ducks
SHCeC28	MD70dCeC3	0.931670898	Muscovy ducks	SHCeC28	MD70dCeC3	0.433749257	Muscovy ducks	SHCeC28	MD70dCeC3	0.125171339	Muscovy ducks
SHCeC4	MD70dCeC3	0.922676703	Muscovy ducks	SHCeC4	MD70dCeC3	0.391055211	Muscovy ducks	SHCeC4	MD70dCeC3	0.109195301	Muscovy ducks
SHCeC7	MD70dCeC3	0.941530478	Muscovy ducks	SHCeC7	MD70dCeC3	0.444369166	Muscovy ducks	SHCeC7	MD70dCeC3	0.129708022	Muscovy ducks
MD70dCeC1	MD70dCeC3	0.549442761	Muscovy ducks	MD70dCeC1	MD70dCeC3	0.225328623	Muscovy ducks	MD70dCeC1	MD70dCeC3	0.090269929	Muscovy ducks
MD70dCeC2	MD70dCeC3	0.564921971	Muscovy ducks	MD70dCeC2	MD70dCeC3	0.196143766	Muscovy ducks	MD70dCeC2	MD70dCeC3	0.081052302	Muscovy ducks
MD70dCeC4	MD70dCeC3	0.581436841	Muscovy ducks	MD70dCeC4	MD70dCeC3	0.248935045	Muscovy ducks	MD70dCeC4	MD70dCeC3	0.087148874	Muscovy ducks
MD70dCeC5	MD70dCeC3	0.549951628	Muscovy ducks	MD70dCeC5	MD70dCeC3	0.227067072	Muscovy ducks	MD70dCeC5	MD70dCeC3	0.088706598	Muscovy ducks
MD70dCeC6	MD70dCeC3	0.250510371	Muscovy ducks	MD70dCeC6	MD70dCeC3	0.012978796	Muscovy ducks	MD70dCeC6	MD70dCeC3	0.020076586	Muscovy ducks
WHYCeC1L	MD70dCeC3	0.969644667	Muscovy ducks	WHYCeC1L	MD70dCeC3	0.67512542	Muscovy ducks	WHYCeC1L	MD70dCeC3	0.211567192	Muscovy ducks
WHYCeC2L	MD70dCeC3	0.971988696	Muscovy ducks	WHYCeC2L	MD70dCeC3	0.670445478	Muscovy ducks	WHYCeC2L	MD70dCeC3	0.199591528	Muscovy ducks
WHYCeC3L	MD70dCeC3	0.951751489	Muscovy ducks	WHYCeC3L	MD70dCeC3	0.51119768	Muscovy ducks	WHYCeC3L	MD70dCeC3	0.146276867	Muscovy ducks
WHYCeC4L	MD70dCeC3	0.972998776	Muscovy ducks	WHYCeC4L	MD70dCeC3	0.717699976	Muscovy ducks	WHYCeC4L	MD70dCeC3	0.229421974	Muscovy ducks
WHYCeC5L	MD70dCeC3	0.970704946	Muscovy ducks	WHYCeC5L	MD70dCeC3	0.722287289	Muscovy ducks	WHYCeC5L	MD70dCeC3	0.217013306	Muscovy ducks
WHYCeC7L	MD70dCeC3	0.974640453	Muscovy ducks	WHYCeC7L	MD70dCeC3	0.680125781	Muscovy ducks	WHYCeC7L	MD70dCeC3	0.202843629	Muscovy ducks
CeC108	MD70dCeC3	0.940916198	Muscovy ducks	CeC108	MD70dCeC3	0.438473689	Muscovy ducks	CeC108	MD70dCeC3	0.134593618	Muscovy ducks
CeC112	MD70dCeC3	0.943570364	Muscovy ducks	CeC112	MD70dCeC3	0.467086125	Muscovy ducks	CeC112	MD70dCeC3	0.139892429	Muscovy ducks
CeC113	MD70dCeC3	0.944698334	Muscovy ducks	CeC113	MD70dCeC3	0.461733198	Muscovy ducks	CeC113	MD70dCeC3	0.127431143	Muscovy ducks
CeC123	MD70dCeC3	0.949102504	Muscovy ducks	CeC123	MD70dCeC3	0.452642877	Muscovy ducks	CeC123	MD70dCeC3	0.139463114	Muscovy ducks
CeC124	MD70dCeC3	0.956439822	Muscovy ducks	CeC124	MD70dCeC3	0.611003633	Muscovy ducks	CeC124	MD70dCeC3	0.183197235	Muscovy ducks
CeC149	MD70dCeC3	0.931868329	Muscovy ducks	CeC149	MD70dCeC3	0.44717798	Muscovy ducks	CeC149	MD70dCeC3	0.129592786	Muscovy ducks
CeC186	MD70dCeC3	0.9390102	Muscovy ducks	CeC186	MD70dCeC3	0.488114175	Muscovy ducks	CeC186	MD70dCeC3	0.13486018	Muscovy ducks
CeC41	MD70dCeC3	0.938812266	Muscovy ducks	CeC41	MD70dCeC3	0.451295348	Muscovy ducks	CeC41	MD70dCeC3	0.130511172	Muscovy ducks
CeC42	MD70dCeC3	0.944730657	Muscovy ducks	CeC42	MD70dCeC3	0.479237752	Muscovy ducks	CeC42	MD70dCeC3	0.141674949	Muscovy ducks
CeC51	MD70dCeC3	0.933625203	Muscovy ducks	CeC51	MD70dCeC3	0.474415157	Muscovy ducks	CeC51	MD70dCeC3	0.126221746	Muscovy ducks
CeC61	MD70dCeC3	0.933984547	Muscovy ducks	CeC61	MD70dCeC3	0.442605626	Muscovy ducks	CeC61	MD70dCeC3	0.12219007	Muscovy ducks
CeC66	MD70dCeC3	0.944882067	Muscovy ducks	CeC66	MD70dCeC3	0.571110214	Muscovy ducks	CeC66	MD70dCeC3	0.163741916	Muscovy ducks
CeC69	MD70dCeC3	0.938874777	Muscovy ducks	CeC69	MD70dCeC3	0.440190345	Muscovy ducks	CeC69	MD70dCeC3	0.134448134	Muscovy ducks
CeC70	MD70dCeC3	0.953138775	Muscovy ducks	CeC70	MD70dCeC3	0.44711737	Muscovy ducks	CeC70	MD70dCeC3	0.152852864	Muscovy ducks
CeC139	MD70dCeC3	0.931774769	Muscovy ducks	CeC139	MD70dCeC3	0.428096752	Muscovy ducks	CeC139	MD70dCeC3	0.125602856	Muscovy ducks
CeC161	MD70dCeC3	0.935144531	Muscovy ducks	CeC161	MD70dCeC3	0.451641299	Muscovy ducks	CeC161	MD70dCeC3	0.132975984	Muscovy ducks
CeC1	MD70dCeC3	0.94340431	Muscovy ducks	CeC1	MD70dCeC3	0.438066875	Muscovy ducks	CeC1	MD70dCeC3	0.130344595	Muscovy ducks
CeC200	MD70dCeC3	0.940977299	Muscovy ducks	CeC200	MD70dCeC3	0.462778643	Muscovy ducks	CeC200	MD70dCeC3	0.122777419	Muscovy ducks
CeC35	MD70dCeC3	0.940054526	Muscovy ducks	CeC35	MD70dCeC3	0.453388613	Muscovy ducks	CeC35	MD70dCeC3	0.124289657	Muscovy ducks
CeC164	MD70dCeC3	0.935844829	Muscovy ducks	CeC164	MD70dCeC3	0.43177466	Muscovy ducks	CeC164	MD70dCeC3	0.124060071	Muscovy ducks
MD70d_CeC1	MD70dCeC3	0.590085011	Muscovy ducks	MD70d_CeC1	MD70dCeC3	0.241212616	Muscovy ducks	MD70d_CeC1	MD70dCeC3	0.086424939	Muscovy ducks
MD70d_CeC2	MD70dCeC3	0.592305447	Muscovy ducks	MD70d_CeC2	MD70dCeC3	0.208858451	Muscovy ducks	MD70d_CeC2	MD70dCeC3	0.085871597	Muscovy ducks
MD70d_CeC3	MD70dCeC3	0.330173743	Muscovy ducks	MD70d_CeC3	MD70dCeC3	0.065034417	Muscovy ducks	MD70d_CeC3	MD70dCeC3	0.053882147	Muscovy ducks
MD70d_CeC4	MD70dCeC3	0.608163631	Muscovy ducks	MD70d_CeC4	MD70dCeC3	0.255355989	Muscovy ducks	MD70d_CeC4	MD70dCeC3	0.091349055	Muscovy ducks
MD70d_CeC5	MD70dCeC3	0.586688955	Muscovy ducks	MD70d_CeC5	MD70dCeC3	0.24195152	Muscovy ducks	MD70d_CeC5	MD70dCeC3	0.086202815	Muscovy ducks
MD70d_CeC6	MD70dCeC3	0.59750086	Muscovy ducks	MD70d_CeC6	MD70dCeC3	0.212926478	Muscovy ducks	MD70d_CeC6	MD70dCeC3	0.087311451	Muscovy ducks
MD70d_CeC7	MD70dCeC3	0.329013229	Muscovy ducks	MD70d_CeC7	MD70dCeC3	0.071018277	Muscovy ducks	MD70d_CeC7	MD70dCeC3	0.054487279	Muscovy ducks
MD70d_CeC8	MD70dCeC3	0.608037203	Muscovy ducks	MD70d_CeC8	MD70dCeC3	0.255920961	Muscovy ducks	MD70d_CeC8	MD70dCeC3	0.091127606	Muscovy ducks
CeC105	MD70dCeC4	0.942128746	Muscovy ducks	CeC105	MD70dCeC4	0.407809919	Muscovy ducks	CeC105	MD70dCeC4	0.148569114	Muscovy ducks
CeC166	MD70dCeC4	0.922037368	Muscovy ducks	CeC166	MD70dCeC4	0.298030613	Muscovy ducks	CeC166	MD70dCeC4	0.106678492	Muscovy ducks
CeC192	MD70dCeC4	0.911529625	Muscovy ducks	CeC192	MD70dCeC4	0.341371298	Muscovy ducks	CeC192	MD70dCeC4	0.109219348	Muscovy ducks
CeC198	MD70dCeC4	0.940315191	Muscovy ducks	CeC198	MD70dCeC4	0.442407215	Muscovy ducks	CeC198	MD70dCeC4	0.136886629	Muscovy ducks
CeC28	MD70dCeC4	0.941856586	Muscovy ducks	CeC28	MD70dCeC4	0.357590581	Muscovy ducks	CeC28	MD70dCeC4	0.116032211	Muscovy ducks
CeC38	MD70dCeC4	0.930359434	Muscovy ducks	CeC38	MD70dCeC4	0.37030844	Muscovy ducks	CeC38	MD70dCeC4	0.148684883	Muscovy ducks
CeC6	MD70dCeC4	0.935811094	Muscovy ducks	CeC6	MD70dCeC4	0.36922762	Muscovy ducks	CeC6	MD70dCeC4	0.128665364	Muscovy ducks
CeC67	MD70dCeC4	0.92480152	Muscovy ducks	CeC67	MD70dCeC4	0.319572278	Muscovy ducks	CeC67	MD70dCeC4	0.116895468	Muscovy ducks
CeC68	MD70dCeC4	0.948341617	Muscovy ducks	CeC68	MD70dCeC4	0.341471731	Muscovy ducks	CeC68	MD70dCeC4	0.132160478	Muscovy ducks
CeC89	MD70dCeC4	0.917179005	Muscovy ducks	CeC89	MD70dCeC4	0.333907882	Muscovy ducks	CeC89	MD70dCeC4	0.123889753	Muscovy ducks
SHCeC1	MD70dCeC4	0.90342928	Muscovy ducks	SHCeC1	MD70dCeC4	0.366242664	Muscovy ducks	SHCeC1	MD70dCeC4	0.116968947	Muscovy ducks
SHCeC12	MD70dCeC4	0.908110444	Muscovy ducks	SHCeC12	MD70dCeC4	0.333474779	Muscovy ducks	SHCeC12	MD70dCeC4	0.11062375	Muscovy ducks
SHCeC15	MD70dCeC4	0.88703526	Muscovy ducks	SHCeC15	MD70dCeC4	0.358929989	Muscovy ducks	SHCeC15	MD70dCeC4	0.139406372	Muscovy ducks
SHCeC16	MD70dCeC4	0.891945717	Muscovy ducks	SHCeC16	MD70dCeC4	0.333463819	Muscovy ducks	SHCeC16	MD70dCeC4	0.116758178	Muscovy ducks
SHCeC17	MD70dCeC4	0.902525061	Muscovy ducks	SHCeC17	MD70dCeC4	0.323947244	Muscovy ducks	SHCeC17	MD70dCeC4	0.12474076	Muscovy ducks
SHCeC18	MD70dCeC4	0.893323877	Muscovy ducks	SHCeC18	MD70dCeC4	0.397940176	Muscovy ducks	SHCeC18	MD70dCeC4	0.150464624	Muscovy ducks
SHCeC24	MD70dCeC4	0.900315378	Muscovy ducks	SHCeC24	MD70dCeC4	0.356512719	Muscovy ducks	SHCeC24	MD70dCeC4	0.128485717	Muscovy ducks
SHCeC26	MD70dCeC4	0.889358591	Muscovy ducks	SHCeC26	MD70dCeC4	0.365213182	Muscovy ducks	SHCeC26	MD70dCeC4	0.131127343	Muscovy ducks
SHCeC27	MD70dCeC4	0.904918927	Muscovy ducks	SHCeC27	MD70dCeC4	0.312731205	Muscovy ducks	SHCeC27	MD70dCeC4	0.110438121	Muscovy ducks
SHCeC28	MD70dCeC4	0.910276742	Muscovy ducks	SHCeC28	MD70dCeC4	0.339632403	Muscovy ducks	SHCeC28	MD70dCeC4	0.115539293	Muscovy ducks
SHCeC4	MD70dCeC4	0.896700955	Muscovy ducks	SHCeC4	MD70dCeC4	0.315279583	Muscovy ducks	SHCeC4	MD70dCeC4	0.114967194	Muscovy ducks
SHCeC7	MD70dCeC4	0.911076171	Muscovy ducks	SHCeC7	MD70dCeC4	0.342509162	Muscovy ducks	SHCeC7	MD70dCeC4	0.121854162	Muscovy ducks
MD70dCeC1	MD70dCeC4	0.524234455	Muscovy ducks	MD70dCeC1	MD70dCeC4	0.169928467	Muscovy ducks	MD70dCeC1	MD70dCeC4	0.059040601	Muscovy ducks
MD70dCeC2	MD70dCeC4	0.541484326	Muscovy ducks	MD70dCeC2	MD70dCeC4	0.193134414	Muscovy ducks	MD70dCeC2	MD70dCeC4	0.066871409	Muscovy ducks
MD70dCeC3	MD70dCeC4	0.581436841	Muscovy ducks	MD70dCeC3	MD70dCeC4	0.248935045	Muscovy ducks	MD70dCeC3	MD70dCeC4	0.087148874	Muscovy ducks
MD70dCeC5	MD70dCeC4	0.522091885	Muscovy ducks	MD70dCeC5	MD70dCeC4	0.16847036	Muscovy ducks	MD70dCeC5	MD70dCeC4	0.058484914	Muscovy ducks
MD70dCeC6	MD70dCeC4	0.582164907	Muscovy ducks	MD70dCeC6	MD70dCeC4	0.247910983	Muscovy ducks	MD70dCeC6	MD70dCeC4	0.086720044	Muscovy ducks
WHYCeC1L	MD70dCeC4	0.954779876	Muscovy ducks	WHYCeC1L	MD70dCeC4	0.535270761	Muscovy ducks	WHYCeC1L	MD70dCeC4	0.170240165	Muscovy ducks
WHYCeC2L	MD70dCeC4	0.956361848	Muscovy ducks	WHYCeC2L	MD70dCeC4	0.531588379	Muscovy ducks	WHYCeC2L	MD70dCeC4	0.164094154	Muscovy ducks
WHYCeC3L	MD70dCeC4	0.930659851	Muscovy ducks	WHYCeC3L	MD70dCeC4	0.410364987	Muscovy ducks	WHYCeC3L	MD70dCeC4	0.11729646	Muscovy ducks
WHYCeC4L	MD70dCeC4	0.959614741	Muscovy ducks	WHYCeC4L	MD70dCeC4	0.580043486	Muscovy ducks	WHYCeC4L	MD70dCeC4	0.189316135	Muscovy ducks
WHYCeC5L	MD70dCeC4	0.957921028	Muscovy ducks	WHYCeC5L	MD70dCeC4	0.597051285	Muscovy ducks	WHYCeC5L	MD70dCeC4	0.182901216	Muscovy ducks
WHYCeC7L	MD70dCeC4	0.958152595	Muscovy ducks	WHYCeC7L	MD70dCeC4	0.541951906	Muscovy ducks	WHYCeC7L	MD70dCeC4	0.1668068	Muscovy ducks
CeC108	MD70dCeC4	0.943184131	Muscovy ducks	CeC108	MD70dCeC4	0.401978585	Muscovy ducks	CeC108	MD70dCeC4	0.14152218	Muscovy ducks
CeC112	MD70dCeC4	0.948762138	Muscovy ducks	CeC112	MD70dCeC4	0.352606279	Muscovy ducks	CeC112	MD70dCeC4	0.130368172	Muscovy ducks
CeC113	MD70dCeC4	0.947908618	Muscovy ducks	CeC113	MD70dCeC4	0.326034404	Muscovy ducks	CeC113	MD70dCeC4	0.115145191	Muscovy ducks
CeC123	MD70dCeC4	0.954949948	Muscovy ducks	CeC123	MD70dCeC4	0.386570134	Muscovy ducks	CeC123	MD70dCeC4	0.140884183	Muscovy ducks
CeC124	MD70dCeC4	0.974517421	Muscovy ducks	CeC124	MD70dCeC4	0.501515353	Muscovy ducks	CeC124	MD70dCeC4	0.159976929	Muscovy ducks
CeC149	MD70dCeC4	0.931651484	Muscovy ducks	CeC149	MD70dCeC4	0.378305173	Muscovy ducks	CeC149	MD70dCeC4	0.121343522	Muscovy ducks
CeC186	MD70dCeC4	0.934769038	Muscovy ducks	CeC186	MD70dCeC4	0.354552995	Muscovy ducks	CeC186	MD70dCeC4	0.107702542	Muscovy ducks
CeC41	MD70dCeC4	0.942608064	Muscovy ducks	CeC41	MD70dCeC4	0.339159431	Muscovy ducks	CeC41	MD70dCeC4	0.120411993	Muscovy ducks
CeC42	MD70dCeC4	0.95033272	Muscovy ducks	CeC42	MD70dCeC4	0.369604468	Muscovy ducks	CeC42	MD70dCeC4	0.13492315	Muscovy ducks
CeC51	MD70dCeC4	0.922509252	Muscovy ducks	CeC51	MD70dCeC4	0.35877274	Muscovy ducks	CeC51	MD70dCeC4	0.11548112	Muscovy ducks
CeC61	MD70dCeC4	0.9362401	Muscovy ducks	CeC61	MD70dCeC4	0.330936115	Muscovy ducks	CeC61	MD70dCeC4	0.113867291	Muscovy ducks
CeC66	MD70dCeC4	0.953400836	Muscovy ducks	CeC66	MD70dCeC4	0.471078818	Muscovy ducks	CeC66	MD70dCeC4	0.132505928	Muscovy ducks
CeC69	MD70dCeC4	0.947801163	Muscovy ducks	CeC69	MD70dCeC4	0.375124536	Muscovy ducks	CeC69	MD70dCeC4	0.133570222	Muscovy ducks
CeC70	MD70dCeC4	0.967882487	Muscovy ducks	CeC70	MD70dCeC4	0.355096816	Muscovy ducks	CeC70	MD70dCeC4	0.145332762	Muscovy ducks
CeC139	MD70dCeC4	0.930890797	Muscovy ducks	CeC139	MD70dCeC4	0.353603821	Muscovy ducks	CeC139	MD70dCeC4	0.122882387	Muscovy ducks
CeC161	MD70dCeC4	0.937159481	Muscovy ducks	CeC161	MD70dCeC4	0.375812989	Muscovy ducks	CeC161	MD70dCeC4	0.135563213	Muscovy ducks
CeC1	MD70dCeC4	0.939100788	Muscovy ducks	CeC1	MD70dCeC4	0.344268713	Muscovy ducks	CeC1	MD70dCeC4	0.126317895	Muscovy ducks
CeC200	MD70dCeC4	0.930241855	Muscovy ducks	CeC200	MD70dCeC4	0.324242949	Muscovy ducks	CeC200	MD70dCeC4	0.108874184	Muscovy ducks
CeC35	MD70dCeC4	0.930474599	Muscovy ducks	CeC35	MD70dCeC4	0.330146671	Muscovy ducks	CeC35	MD70dCeC4	0.109454419	Muscovy ducks
CeC164	MD70dCeC4	0.92710877	Muscovy ducks	CeC164	MD70dCeC4	0.33555958	Muscovy ducks	CeC164	MD70dCeC4	0.118197327	Muscovy ducks
MD70d_CeC1	MD70dCeC4	0.556306511	Muscovy ducks	MD70d_CeC1	MD70dCeC4	0.200854957	Muscovy ducks	MD70d_CeC1	MD70dCeC4	0.082834514	Muscovy ducks
MD70d_CeC2	MD70dCeC4	0.572080458	Muscovy ducks	MD70d_CeC2	MD70dCeC4	0.205364298	Muscovy ducks	MD70d_CeC2	MD70dCeC4	0.089618532	Muscovy ducks
MD70d_CeC3	MD70dCeC4	0.612944946	Muscovy ducks	MD70d_CeC3	MD70dCeC4	0.256867187	Muscovy ducks	MD70d_CeC3	MD70dCeC4	0.105386174	Muscovy ducks
MD70d_CeC4	MD70dCeC4	0.306097082	Muscovy ducks	MD70d_CeC4	MD70dCeC4	0.048711337	Muscovy ducks	MD70d_CeC4	MD70dCeC4	0.048224884	Muscovy ducks
MD70d_CeC5	MD70dCeC4	0.550809172	Muscovy ducks	MD70d_CeC5	MD70dCeC4	0.198624968	Muscovy ducks	MD70d_CeC5	MD70dCeC4	0.082067482	Muscovy ducks
MD70d_CeC6	MD70dCeC4	0.576465756	Muscovy ducks	MD70d_CeC6	MD70dCeC4	0.207375858	Muscovy ducks	MD70d_CeC6	MD70dCeC4	0.091268524	Muscovy ducks
MD70d_CeC7	MD70dCeC4	0.611360248	Muscovy ducks	MD70d_CeC7	MD70dCeC4	0.255050894	Muscovy ducks	MD70d_CeC7	MD70dCeC4	0.106901026	Muscovy ducks
MD70d_CeC8	MD70dCeC4	0.305815497	Muscovy ducks	MD70d_CeC8	MD70dCeC4	0.049211192	Muscovy ducks	MD70d_CeC8	MD70dCeC4	0.048482911	Muscovy ducks
CeC105	MD70dCeC5	0.943968238	Muscovy ducks	CeC105	MD70dCeC5	0.416274034	Muscovy ducks	CeC105	MD70dCeC5	0.16026199	Muscovy ducks
CeC166	MD70dCeC5	0.914213256	Muscovy ducks	CeC166	MD70dCeC5	0.306335061	Muscovy ducks	CeC166	MD70dCeC5	0.114292452	Muscovy ducks
CeC192	MD70dCeC5	0.896812298	Muscovy ducks	CeC192	MD70dCeC5	0.335305489	Muscovy ducks	CeC192	MD70dCeC5	0.111846583	Muscovy ducks
CeC198	MD70dCeC5	0.928420201	Muscovy ducks	CeC198	MD70dCeC5	0.431130336	Muscovy ducks	CeC198	MD70dCeC5	0.14333947	Muscovy ducks
CeC28	MD70dCeC5	0.945160883	Muscovy ducks	CeC28	MD70dCeC5	0.365519821	Muscovy ducks	CeC28	MD70dCeC5	0.124097133	Muscovy ducks
CeC38	MD70dCeC5	0.926648794	Muscovy ducks	CeC38	MD70dCeC5	0.371971513	Muscovy ducks	CeC38	MD70dCeC5	0.159578808	Muscovy ducks
CeC6	MD70dCeC5	0.935122233	Muscovy ducks	CeC6	MD70dCeC5	0.372167083	Muscovy ducks	CeC6	MD70dCeC5	0.137701659	Muscovy ducks
CeC67	MD70dCeC5	0.920540827	Muscovy ducks	CeC67	MD70dCeC5	0.324615324	Muscovy ducks	CeC67	MD70dCeC5	0.12338404	Muscovy ducks
CeC68	MD70dCeC5	0.947757684	Muscovy ducks	CeC68	MD70dCeC5	0.348662406	Muscovy ducks	CeC68	MD70dCeC5	0.139310619	Muscovy ducks
CeC89	MD70dCeC5	0.91747054	Muscovy ducks	CeC89	MD70dCeC5	0.322977399	Muscovy ducks	CeC89	MD70dCeC5	0.131847884	Muscovy ducks
SHCeC1	MD70dCeC5	0.89503646	Muscovy ducks	SHCeC1	MD70dCeC5	0.302221491	Muscovy ducks	SHCeC1	MD70dCeC5	0.106018372	Muscovy ducks
SHCeC12	MD70dCeC5	0.893622905	Muscovy ducks	SHCeC12	MD70dCeC5	0.275144959	Muscovy ducks	SHCeC12	MD70dCeC5	0.096280825	Muscovy ducks
SHCeC15	MD70dCeC5	0.887215131	Muscovy ducks	SHCeC15	MD70dCeC5	0.315086402	Muscovy ducks	SHCeC15	MD70dCeC5	0.125620363	Muscovy ducks
SHCeC16	MD70dCeC5	0.878901244	Muscovy ducks	SHCeC16	MD70dCeC5	0.265615169	Muscovy ducks	SHCeC16	MD70dCeC5	0.105020198	Muscovy ducks
SHCeC17	MD70dCeC5	0.893189553	Muscovy ducks	SHCeC17	MD70dCeC5	0.271066149	Muscovy ducks	SHCeC17	MD70dCeC5	0.11088143	Muscovy ducks
SHCeC18	MD70dCeC5	0.884983224	Muscovy ducks	SHCeC18	MD70dCeC5	0.322572645	Muscovy ducks	SHCeC18	MD70dCeC5	0.128959056	Muscovy ducks
SHCeC24	MD70dCeC5	0.876702998	Muscovy ducks	SHCeC24	MD70dCeC5	0.266978252	Muscovy ducks	SHCeC24	MD70dCeC5	0.109657139	Muscovy ducks
SHCeC26	MD70dCeC5	0.876488002	Muscovy ducks	SHCeC26	MD70dCeC5	0.294520659	Muscovy ducks	SHCeC26	MD70dCeC5	0.115857039	Muscovy ducks
SHCeC27	MD70dCeC5	0.889141017	Muscovy ducks	SHCeC27	MD70dCeC5	0.259901601	Muscovy ducks	SHCeC27	MD70dCeC5	0.098118079	Muscovy ducks
SHCeC28	MD70dCeC5	0.894047014	Muscovy ducks	SHCeC28	MD70dCeC5	0.269236428	Muscovy ducks	SHCeC28	MD70dCeC5	0.100316724	Muscovy ducks
SHCeC4	MD70dCeC5	0.890234696	Muscovy ducks	SHCeC4	MD70dCeC5	0.282682945	Muscovy ducks	SHCeC4	MD70dCeC5	0.106907818	Muscovy ducks
SHCeC7	MD70dCeC5	0.902883636	Muscovy ducks	SHCeC7	MD70dCeC5	0.302042993	Muscovy ducks	SHCeC7	MD70dCeC5	0.107963906	Muscovy ducks
