sample	gene Abundance	Group	sample	Genus Abundance	Group	sample	Kos Abundance	Group
Chicken	12.82275722	Chicken	Chicken	1.450911521	Chicken	Chicken	5.526130278	Chicken
Chicken	12.39722119	Chicken	Chicken	1.472552833	Chicken	Chicken	5.324224229	Chicken
Chicken	13.19790702	Chicken	Chicken	1.423829162	Chicken	Chicken	5.157950989	Chicken
Chicken	13.06436153	Chicken	Chicken	1.477309747	Chicken	Chicken	5.171694555	Chicken
Chicken	10.52813138	Chicken	Chicken	1.685201243	Chicken	Chicken	4.646544014	Chicken
Chicken	11.06710667	Chicken	Chicken	1.835760748	Chicken	Chicken	5.588002925	Chicken
Chicken	11.77022342	Chicken	Chicken	1.721470505	Chicken	Chicken	5.63400623	Chicken
Chicken	9.580651696	Chicken	Chicken	1.326120564	Chicken	Chicken	4.86012067	Chicken
Chicken	10.02256935	Chicken	Chicken	1.139581547	Chicken	Chicken	4.766137331	Chicken
Chicken	10.26134284	Chicken	Chicken	1.112755738	Chicken	Chicken	4.859030126	Chicken
Chicken	10.28978107	Chicken	Chicken	1.117631192	Chicken	Chicken	5.146934076	Chicken
Chicken	10.93051679	Chicken	Chicken	2.083753442	Chicken	Chicken	4.953001107	Chicken
Chicken	12.50529672	Chicken	Chicken	1.752910935	Chicken	Chicken	5.299810793	Chicken
Chicken	11.36768544	Chicken	Chicken	1.51040126	Chicken	Chicken	5.253181003	Chicken
Chicken	9.091135421	Chicken	Chicken	1.208628248	Chicken	Chicken	5.151766758	Chicken
Chicken	10.12642335	Chicken	Chicken	1.201528505	Chicken	Chicken	5.150542207	Chicken
Chicken	10.37292476	Chicken	Chicken	1.096720369	Chicken	Chicken	4.945838817	Chicken
Chicken	10.35876166	Chicken	Chicken	1.138164666	Chicken	Chicken	5.090626805	Chicken
Chicken	9.274803446	Chicken	Chicken	1.439181286	Chicken	Chicken	4.440522067	Chicken
Chicken	10.77217864	Chicken	Chicken	1.664102463	Chicken	Chicken	5.22226432	Chicken
Chicken	11.34217099	Chicken	Chicken	1.461002486	Chicken	Chicken	5.344242071	Chicken
Chicken	8.844520655	Chicken	Chicken	1.199104503	Chicken	Chicken	4.870043024	Chicken
Chicken	9.793281751	Chicken	Chicken	1.132679376	Chicken	Chicken	5.058253387	Chicken
Chicken	10.60532897	Chicken	Chicken	1.244665727	Chicken	Chicken	5.052263621	Chicken
Chicken	11.31627158	Chicken	Chicken	1.400170215	Chicken	Chicken	5.108657216	Chicken
Chicken	12.66329474	Chicken	Chicken	1.25697484	Chicken	Chicken	5.312287815	Chicken
Chicken	12.54681409	Chicken	Chicken	1.284821171	Chicken	Chicken	5.237417484	Chicken
Chicken	13.39387952	Chicken	Chicken	1.476751298	Chicken	Chicken	5.516680512	Chicken
Chicken	12.48275782	Chicken	Chicken	1.511647631	Chicken	Chicken	5.474081823	Chicken
Chicken	13.04875043	Chicken	Chicken	1.4543906	Chicken	Chicken	5.270826131	Chicken
Chicken	13.28106338	Chicken	Chicken	1.405704258	Chicken	Chicken	5.189146517	Chicken
Chicken	12.28669523	Chicken	Chicken	1.473491935	Chicken	Chicken	5.15468009	Chicken
Chicken	12.10955886	Chicken	Chicken	1.271564556	Chicken	Chicken	5.12036463	Chicken
Chicken	11.47843289	Chicken	Chicken	1.605765046	Chicken	Chicken	5.184286912	Chicken
Chicken	12.65045259	Chicken	Chicken	1.583288761	Chicken	Chicken	5.255100508	Chicken
Chicken	13.22747261	Chicken	Chicken	1.555632915	Chicken	Chicken	5.001225378	Chicken
Chicken	13.22549298	Chicken	Chicken	1.501760887	Chicken	Chicken	5.062298103	Chicken
Chicken	13.17903196	Chicken	Chicken	1.40476558	Chicken	Chicken	5.168958251	Chicken
Chicken	13.19865564	Chicken	Chicken	1.545181701	Chicken	Chicken	5.09119608	Chicken
Chicken	10.34163576	Chicken	Chicken	1.042517655	Chicken	Chicken	2.810585189	Chicken
Chicken	9.991036872	Chicken	Chicken	0.96269054	Chicken	Chicken	2.138881748	Chicken
Chicken	12.33541513	Chicken	Chicken	1.6223976	Chicken	Chicken	5.301262153	Chicken
Chicken	10.68854386	Chicken	Chicken	1.487365672	Chicken	Chicken	5.14659728	Chicken
Chicken	10.42438136	Chicken	Chicken	1.406050188	Chicken	Chicken	3.326817895	Chicken
Chicken	8.428475586	Chicken	Chicken	1.494158304	Chicken	Chicken	3.736584347	Chicken
Chicken	10.16513442	Chicken	Chicken	1.336204957	Chicken	Chicken	4.684250075	Chicken
Chicken	12.84933937	Chicken	Chicken	1.484149167	Chicken	Chicken	5.151220974	Chicken
Chicken	10.87154069	Chicken	Chicken	1.452517366	Chicken	Chicken	4.765720983	Chicken
Chicken	10.3094526	Chicken	Chicken	1.719079866	Chicken	Chicken	4.994503471	Chicken
Chicken	10.40173092	Chicken	Chicken	1.722367015	Chicken	Chicken	5.052105986	Chicken
Chicken	8.95388391	Chicken	Chicken	1.201458546	Chicken	Chicken	4.903288173	Chicken
Chicken	9.511557777	Chicken	Chicken	1.651099989	Chicken	Chicken	5.048173081	Chicken
Chicken	10.59540622	Chicken	Chicken	1.894947453	Chicken	Chicken	4.622973658	Chicken
Chicken	12.32690955	Chicken	Chicken	1.407687032	Chicken	Chicken	4.997830056	Chicken
Chicken	11.09073867	Chicken	Chicken	1.421461693	Chicken	Chicken	4.854099019	Chicken
Chicken	10.23450074	Chicken	Chicken	1.222131362	Chicken	Chicken	5.131770099	Chicken
Chicken	10.77190628	Chicken	Chicken	1.561881505	Chicken	Chicken	5.205984699	Chicken
Chicken	10.84426756	Chicken	Chicken	1.851100675	Chicken	Chicken	4.760706478	Chicken
Chicken	8.332583242	Chicken	Chicken	1.597636648	Chicken	Chicken	3.432040911	Chicken
Chicken	9.786578343	Chicken	Chicken	1.377100521	Chicken	Chicken	4.78390082	Chicken
Chicken	10.19781468	Chicken	Chicken	0.98543549	Chicken	Chicken	2.674139869	Chicken
Chicken	11.77631787	Chicken	Chicken	1.700629341	Chicken	Chicken	4.868574595	Chicken
Chicken	12.62118671	Chicken	Chicken	1.5382605	Chicken	Chicken	5.28885135	Chicken
Chicken	12.82604655	Chicken	Chicken	1.621076934	Chicken	Chicken	5.189241679	Chicken
Chicken	13.13751148	Chicken	Chicken	1.537258525	Chicken	Chicken	4.9965852	Chicken
Chicken	9.687851015	Chicken	Chicken	1.748608729	Chicken	Chicken	4.53691188	Chicken
Chicken	11.67678326	Chicken	Chicken	1.975690623	Chicken	Chicken	5.034383884	Chicken
Chicken	12.84747871	Chicken	Chicken	1.339206009	Chicken	Chicken	5.150581611	Chicken
Chicken	11.91236972	Chicken	Chicken	1.574179569	Chicken	Chicken	5.245658473	Chicken
Chicken	12.86638326	Chicken	Chicken	1.585430614	Chicken	Chicken	5.466476731	Chicken
Chicken	13.16372664	Chicken	Chicken	1.459954756	Chicken	Chicken	5.306016969	Chicken
Chicken	13.08901051	Chicken	Chicken	1.406787801	Chicken	Chicken	5.399541404	Chicken
Chicken	12.87712917	Chicken	Chicken	1.451290204	Chicken	Chicken	5.367722943	Chicken
Chicken	13.10013311	Chicken	Chicken	1.352226764	Chicken	Chicken	5.22291453	Chicken
Chicken	11.16062895	Chicken	Chicken	1.807970307	Chicken	Chicken	4.509025747	Chicken
Chicken	12.22071215	Chicken	Chicken	1.743282542	Chicken	Chicken	5.170581288	Chicken
Chicken	11.4475998	Chicken	Chicken	1.573654857	Chicken	Chicken	5.401122166	Chicken
Chicken	12.65945236	Chicken	Chicken	1.557064314	Chicken	Chicken	5.510445969	Chicken
Chicken	9.936263095	Chicken	Chicken	1.312377011	Chicken	Chicken	4.973647378	Chicken
Chicken	10.17335872	Chicken	Chicken	1.045279797	Chicken	Chicken	4.766167476	Chicken
Chicken	10.32055124	Chicken	Chicken	0.949279315	Chicken	Chicken	4.763901074	Chicken
Chicken	10.40373407	Chicken	Chicken	1.751804711	Chicken	Chicken	5.306246814	Chicken
Chicken	12.47469368	Chicken	Chicken	1.728466857	Chicken	Chicken	5.272182268	Chicken
Chicken	10.08779179	Chicken	Chicken	1.058799908	Chicken	Chicken	5.089281927	Chicken
Chicken	9.753931282	Chicken	Chicken	1.316985477	Chicken	Chicken	5.267377527	Chicken
Chicken	9.897307548	Chicken	Chicken	1.273859404	Chicken	Chicken	5.210482207	Chicken
Chicken	10.62144523	Chicken	Chicken	1.217600899	Chicken	Chicken	5.256229896	Chicken
Chicken	10.69097123	Chicken	Chicken	1.111475472	Chicken	Chicken	4.982811954	Chicken
Chicken	11.21891008	Chicken	Chicken	1.859111142	Chicken	Chicken	5.604472186	Chicken
Chicken	12.29725987	Chicken	Chicken	1.654308479	Chicken	Chicken	5.066993995	Chicken
Chicken	10.55650988	Chicken	Chicken	1.198382277	Chicken	Chicken	5.398649502	Chicken
Chicken	9.783813665	Chicken	Chicken	1.332760184	Chicken	Chicken	5.193646947	Chicken
Chicken	9.838268281	Chicken	Chicken	1.267708503	Chicken	Chicken	5.16560441	Chicken
Chicken	11.24002855	Chicken	Chicken	1.286338289	Chicken	Chicken	5.149558655	Chicken
Chicken	10.49627218	Chicken	Chicken	1.047031946	Chicken	Chicken	5.027888013	Chicken
Chicken	12.69848383	Chicken	Chicken	1.377920222	Chicken	Chicken	5.275397891	Chicken
Chicken	12.40594177	Chicken	Chicken	1.522850366	Chicken	Chicken	5.268581083	Chicken
Chicken	13.45051115	Chicken	Chicken	1.411946887	Chicken	Chicken	5.440115436	Chicken
Chicken	13.0558425	Chicken	Chicken	1.397289316	Chicken	Chicken	5.406319364	Chicken
Chicken	13.1509536	Chicken	Chicken	1.361625422	Chicken	Chicken	5.486935328	Chicken
Chicken	13.03164816	Chicken	Chicken	1.397100775	Chicken	Chicken	5.339387523	Chicken
Chicken	13.10345268	Chicken	Chicken	1.321581003	Chicken	Chicken	5.179263218	Chicken
Chicken	11.76717544	Chicken	Chicken	1.442323791	Chicken	Chicken	5.196880701	Chicken
Chicken	12.70313074	Chicken	Chicken	1.455791324	Chicken	Chicken	5.117654493	Chicken
Chicken	12.3930295	Chicken	Chicken	1.38970304	Chicken	Chicken	5.185663086	Chicken
Chicken	13.14518691	Chicken	Chicken	1.621032145	Chicken	Chicken	5.151449491	Chicken
Chicken	12.69891865	Chicken	Chicken	1.516588579	Chicken	Chicken	5.138227521	Chicken
Chicken	11.99279325	Chicken	Chicken	1.622723528	Chicken	Chicken	5.13052621	Chicken
Chicken	12.62205234	Chicken	Chicken	1.584304062	Chicken	Chicken	5.303779565	Chicken
Chicken	9.975716489	Chicken	Chicken	0.87263029	Chicken	Chicken	1.998542447	Chicken
Chicken	9.985171661	Chicken	Chicken	1.046731715	Chicken	Chicken	2.508735949	Chicken
Chicken	10.87760423	Chicken	Chicken	1.699639194	Chicken	Chicken	5.221674815	Chicken
Chicken	10.22509041	Chicken	Chicken	1.090600272	Chicken	Chicken	4.875164404	Chicken
Chicken	10.30348876	Chicken	Chicken	1.704925825	Chicken	Chicken	5.049850239	Chicken
Chicken	10.0529759	Chicken	Chicken	1.270957978	Chicken	Chicken	4.944767749	Chicken
Chicken	10.82137242	Chicken	Chicken	2.007300927	Chicken	Chicken	5.111352362	Chicken
Chicken	12.67419264	Chicken	Chicken	1.426458376	Chicken	Chicken	5.122474729	Chicken
Chicken	11.55356204	Chicken	Chicken	1.23118662	Chicken	Chicken	5.289648398	Chicken
Chicken	10.10718255	Chicken	Chicken	1.442368979	Chicken	Chicken	5.390429394	Chicken
Chicken	11.31422443	Chicken	Chicken	1.522588617	Chicken	Chicken	5.209498878	Chicken
Chicken	10.41854868	Chicken	Chicken	1.937731428	Chicken	Chicken	5.332736364	Chicken
Chicken	10.32909651	Chicken	Chicken	1.307965622	Chicken	Chicken	4.777362525	Chicken
Chicken	9.450319465	Chicken	Chicken	1.21551134	Chicken	Chicken	6.13206716	Chicken
Chicken	12.82288888	Chicken	Chicken	1.470344585	Chicken	Chicken	5.097080098	Chicken
Chicken	11.44026439	Chicken	Chicken	1.725001066	Chicken	Chicken	5.095204512	Chicken
Chicken	10.35878915	Chicken	Chicken	1.441877688	Chicken	Chicken	4.916489082	Chicken
Chicken	10.40711513	Chicken	Chicken	1.303885899	Chicken	Chicken	5.111071293	Chicken
Chicken	10.09361541	Chicken	Chicken	1.720816337	Chicken	Chicken	5.24273976	Chicken
Chicken	10.21772958	Chicken	Chicken	1.278420323	Chicken	Chicken	4.734617179	Chicken
Chicken	9.656724097	Chicken	Chicken	1.660007376	Chicken	Chicken	5.173184841	Chicken
Chicken	12.81909224	Chicken	Chicken	1.447781487	Chicken	Chicken	4.836723086	Chicken
Chicken	12.40322521	Chicken	Chicken	1.437028924	Chicken	Chicken	5.055885565	Chicken
Chicken	10.9350236	Chicken	Chicken	1.693958995	Chicken	Chicken	5.325640715	Chicken
Chicken	13.28126392	Chicken	Chicken	1.50655482	Chicken	Chicken	5.059360629	Chicken
Chicken	12.71101292	Chicken	Chicken	1.556984507	Chicken	Chicken	5.130079475	Chicken
Chicken	10.5342765	Chicken	Chicken	1.712024343	Chicken	Chicken	5.590669031	Chicken
Chicken	12.49744497	Chicken	Chicken	1.804103624	Chicken	Chicken	5.369716864	Chicken
Chicken	11.96540382	Chicken	Chicken	1.307250046	Chicken	Chicken	5.287671382	Chicken
Chicken	11.83360815	Chicken	Chicken	1.619486509	Chicken	Chicken	5.137473332	Chicken
Chicken	12.33020288	Chicken	Chicken	1.53638962	Chicken	Chicken	5.475732216	Chicken
Chicken	13.13518545	Chicken	Chicken	1.411097416	Chicken	Chicken	5.417289517	Chicken
Chicken	12.62417025	Chicken	Chicken	1.380879755	Chicken	Chicken	5.403255797	Chicken
Chicken	13.1207289	Chicken	Chicken	1.45188881	Chicken	Chicken	5.260455612	Chicken
Chicken	13.20803047	Chicken	Chicken	1.327437368	Chicken	Chicken	5.218338128	Chicken
Chicken	10.09930239	Chicken	Chicken	1.805199559	Chicken	Chicken	4.639960911	Chicken
Chicken	11.6168318	Chicken	Chicken	1.690798435	Chicken	Chicken	5.029217665	Chicken
Chicken	10.99891863	Chicken	Chicken	1.425415602	Chicken	Chicken	5.417881487	Chicken
Chicken	10.26057241	Chicken	Chicken	1.395847353	Chicken	Chicken	5.447848051	Chicken
Chicken	10.50701267	Chicken	Chicken	1.245357123	Chicken	Chicken	4.804251174	Chicken
Chicken	9.762803614	Chicken	Chicken	1.246573108	Chicken	Chicken	5.086214411	Chicken
Chicken	10.54094477	Chicken	Chicken	1.279319777	Chicken	Chicken	5.12095753	Chicken
Chicken	11.93500757	Chicken	Chicken	1.735183969	Chicken	Chicken	5.297163494	Chicken
Chicken	9.461195379	Chicken	Chicken	1.170199206	Chicken	Chicken	4.282117941	Chicken
Chicken	9.652265742	Chicken	Chicken	1.022492082	Chicken	Chicken	5.042793387	Chicken
Chicken	10.85181817	Chicken	Chicken	1.553113787	Chicken	Chicken	5.574356146	Chicken
Chicken	10.49928317	Chicken	Chicken	1.166940634	Chicken	Chicken	5.045595729	Chicken
Chicken	13.204458	Chicken	Chicken	1.617418417	Chicken	Chicken	5.180651048	Chicken
Chicken	12.98155948	Chicken	Chicken	1.463811072	Chicken	Chicken	5.272836436	Chicken
Chicken	10.16436035	Chicken	Chicken	1.76656691	Chicken	Chicken	4.66801869	Chicken
Chicken	12.91974914	Chicken	Chicken	1.743970576	Chicken	Chicken	5.298450687	Chicken
Chicken	9.810930442	Chicken	Chicken	1.153697151	Chicken	Chicken	5.065567346	Chicken
Chicken	11.05044821	Chicken	Chicken	1.551360878	Chicken	Chicken	5.478022149	Chicken
Chicken	10.43141401	Chicken	Chicken	1.254625252	Chicken	Chicken	4.900502218	Chicken
Chicken	11.82988865	Chicken	Chicken	1.50883871	Chicken	Chicken	5.245423126	Chicken
Chicken	11.24342508	Chicken	Chicken	1.407452156	Chicken	Chicken	5.137240926	Chicken
Chicken	12.05093503	Chicken	Chicken	1.312141137	Chicken	Chicken	5.331572234	Chicken
Chicken	12.51880586	Chicken	Chicken	1.395083061	Chicken	Chicken	5.386412984	Chicken
Chicken	13.40750282	Chicken	Chicken	1.527078103	Chicken	Chicken	5.24559469	Chicken
Chicken	13.19451662	Chicken	Chicken	1.344566873	Chicken	Chicken	5.379255096	Chicken
Chicken	12.66308356	Chicken	Chicken	1.555313506	Chicken	Chicken	5.393855638	Chicken
Chicken	13.1748122	Chicken	Chicken	1.317942007	Chicken	Chicken	5.222910122	Chicken
Chicken	13.145352	Chicken	Chicken	1.385775083	Chicken	Chicken	5.308315903	Chicken
Chicken	9.761343148	Chicken	Chicken	1.172108411	Chicken	Chicken	5.806314085	Chicken
Chicken	12.25697129	Chicken	Chicken	1.559049106	Chicken	Chicken	5.339772059	Chicken
Chicken	11.46303561	Chicken	Chicken	1.495782707	Chicken	Chicken	5.133984625	Chicken
Chicken	12.46838025	Chicken	Chicken	1.608674507	Chicken	Chicken	5.239190889	Chicken
Chicken	13.44417299	Chicken	Chicken	1.486622773	Chicken	Chicken	5.131496549	Chicken
Chicken	12.88740895	Chicken	Chicken	1.689062474	Chicken	Chicken	5.220829857	Chicken
Chicken	13.12257855	Chicken	Chicken	1.496879958	Chicken	Chicken	5.254048949	Chicken
Chicken	12.85535544	Chicken	Chicken	1.492161161	Chicken	Chicken	5.058903294	Chicken
Chicken	10.93565544	Chicken	Chicken	1.459678548	Chicken	Chicken	3.594312428	Chicken
Chicken	10.3690265	Chicken	Chicken	1.006727915	Chicken	Chicken	2.564749492	Chicken
Chicken	10.46887102	Chicken	Chicken	1.175964468	Chicken	Chicken	2.743197751	Chicken
Chicken	10.76146204	Chicken	Chicken	1.661047031	Chicken	Chicken	4.232781293	Chicken
Chicken	11.23757223	Chicken	Chicken	1.892202256	Chicken	Chicken	4.995429282	Chicken
Chicken	9.878124204	Chicken	Chicken	1.261807732	Chicken	Chicken	2.931122583	Chicken
Chicken	9.645125857	Chicken	Chicken	1.100714375	Chicken	Chicken	2.364918979	Chicken
Chicken	11.21781371	Chicken	Chicken	1.765276065	Chicken	Chicken	5.186879056	Chicken
Chicken	9.962023058	Chicken	Chicken	1.086401254	Chicken	Chicken	2.326932214	Chicken
Chicken	11.27111463	Chicken	Chicken	1.649728628	Chicken	Chicken	4.181728902	Chicken
Chicken	11.95795901	Chicken	Chicken	1.80720384	Chicken	Chicken	4.772033227	Chicken
Chicken	10.10584792	Chicken	Chicken	1.497669739	Chicken	Chicken	5.376603399	Chicken
Chicken	10.3873397	Chicken	Chicken	1.634940985	Chicken	Chicken	5.298762623	Chicken
Chicken	9.428609545	Chicken	Chicken	1.491022098	Chicken	Chicken	5.133324809	Chicken
Chicken	10.64348215	Chicken	Chicken	1.839498455	Chicken	Chicken	5.891370359	Chicken
Chicken	9.546085588	Chicken	Chicken	1.379024113	Chicken	Chicken	5.315888734	Chicken
Chicken	9.766081114	Chicken	Chicken	0.983570453	Chicken	Chicken	2.059315546	Chicken
Chicken	10.70311228	Chicken	Chicken	1.128125185	Chicken	Chicken	2.871619605	Chicken
Chicken	11.26108399	Chicken	Chicken	1.575292157	Chicken	Chicken	4.355206593	Chicken
Chicken	10.06135551	Chicken	Chicken	1.202814336	Chicken	Chicken	5.309673902	Chicken
Chicken	10.39052893	Chicken	Chicken	1.671599253	Chicken	Chicken	5.231089831	Chicken
Chicken	11.59264376	Chicken	Chicken	2.124984545	Chicken	Chicken	5.55815125	Chicken
Chicken	9.67315199	Chicken	Chicken	1.982406758	Chicken	Chicken	4.386864305	Chicken
Chicken	9.726174285	Chicken	Chicken	1.523990088	Chicken	Chicken	5.230022484	Chicken
Chicken	10.56815307	Chicken	Chicken	1.472963511	Chicken	Chicken	4.481046793	Chicken
Chicken	12.34078451	Chicken	Chicken	1.422585233	Chicken	Chicken	5.308065607	Chicken
Chicken	12.32806389	Chicken	Chicken	1.789574222	Chicken	Chicken	5.221510057	Chicken
Chicken	12.0152708	Chicken	Chicken	1.780183576	Chicken	Chicken	5.323103081	Chicken
Chicken	13.18071883	Chicken	Chicken	1.474409488	Chicken	Chicken	5.128600244	Chicken
Chicken	10.39299577	Chicken	Chicken	1.80111043	Chicken	Chicken	5.340840274	Chicken
Chicken	12.35894304	Chicken	Chicken	1.781930516	Chicken	Chicken	5.434134267	Chicken
Chicken	12.88742919	Chicken	Chicken	1.597961817	Chicken	Chicken	5.049754038	Chicken
Chicken	11.55632818	Chicken	Chicken	1.814600035	Chicken	Chicken	6.01130348	Chicken
Chicken	12.53835818	Chicken	Chicken	1.350742506	Chicken	Chicken	5.393277305	Chicken
Chicken	11.89410265	Chicken	Chicken	1.584697458	Chicken	Chicken	5.204950605	Chicken
Chicken	13.04682145	Chicken	Chicken	1.655389186	Chicken	Chicken	5.365601034	Chicken
Chicken	13.25490665	Chicken	Chicken	1.518901486	Chicken	Chicken	5.457685115	Chicken
Chicken	12.74709203	Chicken	Chicken	1.459474207	Chicken	Chicken	5.477323569	Chicken
Chicken	12.46468492	Chicken	Chicken	1.366923496	Chicken	Chicken	5.592281799	Chicken
Chicken	12.59545913	Chicken	Chicken	1.540702194	Chicken	Chicken	5.186488367	Chicken
Chicken	10.56043479	Chicken	Chicken	1.255416559	Chicken	Chicken	2.921783836	Chicken
Chicken	11.10248648	Chicken	Chicken	1.948950264	Chicken	Chicken	6.07806956	Chicken
Chicken	10.50790934	Chicken	Chicken	1.4961482	Chicken	Chicken	4.711397727	Chicken
Chicken	11.29653908	Chicken	Chicken	1.583719613	Chicken	Chicken	4.652120049	Chicken
Chicken	10.06203308	Chicken	Chicken	1.658489131	Chicken	Chicken	5.464007599	Chicken
Chicken	9.987286199	Chicken	Chicken	0.879530125	Chicken	Chicken	4.656563909	Chicken
Chicken	10.20405674	Chicken	Chicken	1.397634895	Chicken	Chicken	4.738831557	Chicken
Chicken	11.46190893	Chicken	Chicken	1.628719958	Chicken	Chicken	5.141034258	Chicken
Chicken	10.15427524	Chicken	Chicken	1.621400544	Chicken	Chicken	5.506495614	Chicken
Chicken	9.415678309	Chicken	Chicken	1.54246542	Chicken	Chicken	4.562768226	Chicken
Chicken	10.53464263	Chicken	Chicken	1.40583024	Chicken	Chicken	4.806845684	Chicken
Chicken	12.21681886	Chicken	Chicken	1.595383411	Chicken	Chicken	5.473696488	Chicken
Chicken	9.757071519	Chicken	Chicken	1.435846552	Chicken	Chicken	5.251819274	Chicken
Chicken	11.85251593	Chicken	Chicken	1.420442194	Chicken	Chicken	5.148158392	Chicken
Chicken	10.19192362	Chicken	Chicken	1.601460839	Chicken	Chicken	5.289547832	Chicken
Chicken	11.36341773	Chicken	Chicken	1.818670076	Chicken	Chicken	5.190284001	Chicken
Chicken	10.4334424	Chicken	Chicken	1.702626673	Chicken	Chicken	5.9826404	Chicken
Chicken	11.57243199	Chicken	Chicken	2.058752827	Chicken	Chicken	5.189096972	Chicken
Chicken	10.88588288	Chicken	Chicken	1.57491163	Chicken	Chicken	5.020358559	Chicken
Chicken	10.82691579	Chicken	Chicken	1.374751074	Chicken	Chicken	5.637539206	Chicken
Chicken	9.942476082	Chicken	Chicken	1.538053105	Chicken	Chicken	5.318827421	Chicken
Chicken	10.27964453	Chicken	Chicken	1.009655302	Chicken	Chicken	4.811245265	Chicken
Chicken	9.282842426	Chicken	Chicken	1.284643207	Chicken	Chicken	4.487829135	Chicken
Chicken	11.05570359	Chicken	Chicken	1.474705269	Chicken	Chicken	5.202113699	Chicken
Chicken	11.00813341	Chicken	Chicken	1.706409446	Chicken	Chicken	5.286667717	Chicken
Chicken	12.82709109	Chicken	Chicken	1.363998555	Chicken	Chicken	5.442693005	Chicken
Chicken	12.6420847	Chicken	Chicken	1.405167859	Chicken	Chicken	5.28206649	Chicken
Chicken	13.26648859	Chicken	Chicken	1.43328777	Chicken	Chicken	5.336252492	Chicken
Chicken	13.09673534	Chicken	Chicken	1.457838181	Chicken	Chicken	5.410015107	Chicken
Chicken	12.89179241	Chicken	Chicken	1.347584212	Chicken	Chicken	5.533037314	Chicken
