Sample1	Sample2	Gene Abundance	Group	sample1	sample2	Genus Abundance	Group	sample1	sample2	Kos Abundance	Group
SDQILC4	PD70dIlC2	0.992917634	Ileum	SDQILC4	PD70dIlC2	0.858096308	Ileum	SDQILC4	PD70dIlC2	0.711931957	Ileum
SDQILC5	PD70dIlC2	0.995792666	Ileum	SDQILC5	PD70dIlC2	0.917299002	Ileum	SDQILC5	PD70dIlC2	0.705827614	Ileum
SDQILC8	PD70dIlC2	0.979353027	Ileum	SDQILC8	PD70dIlC2	0.904286717	Ileum	SDQILC8	PD70dIlC2	0.703550452	Ileum
SDQILC9	PD70dIlC2	0.997207674	Ileum	SDQILC9	PD70dIlC2	0.913736696	Ileum	SDQILC9	PD70dIlC2	0.736715368	Ileum
WHYILC1	PD70dIlC2	0.550811725	Ileum	WHYILC1	PD70dIlC2	0.744495583	Ileum	WHYILC1	PD70dIlC2	0.579696405	Ileum
WHYILC3	PD70dIlC2	0.994718496	Ileum	WHYILC3	PD70dIlC2	0.913681444	Ileum	WHYILC3	PD70dIlC2	0.700239693	Ileum
WHYILC4	PD70dIlC2	0.883153664	Ileum	WHYILC4	PD70dIlC2	0.869865749	Ileum	WHYILC4	PD70dIlC2	0.697723877	Ileum
WHYILC5	PD70dIlC2	0.915775682	Ileum	WHYILC5	PD70dIlC2	0.886268816	Ileum	WHYILC5	PD70dIlC2	0.687246659	Ileum
WHYILC6	PD70dIlC2	0.98899282	Ileum	WHYILC6	PD70dIlC2	0.915219652	Ileum	WHYILC6	PD70dIlC2	0.634886511	Ileum
WHYILC8	PD70dIlC2	0.758600996	Ileum	WHYILC8	PD70dIlC2	0.851061116	Ileum	WHYILC8	PD70dIlC2	0.671452342	Ileum
MD70dIlC1	PD70dIlC3	0.988069211	Ileum	MD70dIlC1	PD70dIlC3	0.902311058	Ileum	MD70dIlC1	PD70dIlC3	0.904508883	Ileum
MD70dIlC2	PD70dIlC3	0.708098049	Ileum	MD70dIlC2	PD70dIlC3	0.367526285	Ileum	MD70dIlC2	PD70dIlC3	0.313499448	Ileum
MD70dIlC3	PD70dIlC3	0.98927918	Ileum	MD70dIlC3	PD70dIlC3	0.94721464	Ileum	MD70dIlC3	PD70dIlC3	0.953350747	Ileum
MD70dIlC4	PD70dIlC3	0.645429724	Ileum	MD70dIlC4	PD70dIlC3	0.33074259	Ileum	MD70dIlC4	PD70dIlC3	0.258453064	Ileum
MD70dIlC5	PD70dIlC3	0.988439095	Ileum	MD70dIlC5	PD70dIlC3	0.898724362	Ileum	MD70dIlC5	PD70dIlC3	0.898509898	Ileum
MD70dIlC7	PD70dIlC3	0.988927056	Ileum	MD70dIlC7	PD70dIlC3	0.941944144	Ileum	MD70dIlC7	PD70dIlC3	0.949816357	Ileum
PD70dIlC1	PD70dIlC3	0.609985155	Ileum	PD70dIlC1	PD70dIlC3	0.439119445	Ileum	PD70dIlC1	PD70dIlC3	0.375112981	Ileum
PD70dIlC2	PD70dIlC3	0.883910308	Ileum	PD70dIlC2	PD70dIlC3	0.732349026	Ileum	PD70dIlC2	PD70dIlC3	0.686910327	Ileum
PD70dIlC4	PD70dIlC3	0.701468446	Ileum	PD70dIlC4	PD70dIlC3	0.55281195	Ileum	PD70dIlC4	PD70dIlC3	0.360236828	Ileum
PD70dIlC5	PD70dIlC3	0.60967825	Ileum	PD70dIlC5	PD70dIlC3	0.45142873	Ileum	PD70dIlC5	PD70dIlC3	0.376740321	Ileum
PD70dIlC6	PD70dIlC3	0.899478693	Ileum	PD70dIlC6	PD70dIlC3	0.75177407	Ileum	PD70dIlC6	PD70dIlC3	0.730266674	Ileum
SDQILC1	PD70dIlC3	0.982214587	Ileum	SDQILC1	PD70dIlC3	0.874788853	Ileum	SDQILC1	PD70dIlC3	0.397970474	Ileum
SDQILC2	PD70dIlC3	0.971789232	Ileum	SDQILC2	PD70dIlC3	0.880210724	Ileum	SDQILC2	PD70dIlC3	0.324562453	Ileum
SDQILC4	PD70dIlC3	0.945138845	Ileum	SDQILC4	PD70dIlC3	0.728201447	Ileum	SDQILC4	PD70dIlC3	0.307665317	Ileum
SDQILC5	PD70dIlC3	0.972191542	Ileum	SDQILC5	PD70dIlC3	0.876325974	Ileum	SDQILC5	PD70dIlC3	0.321197111	Ileum
SDQILC8	PD70dIlC3	0.95876119	Ileum	SDQILC8	PD70dIlC3	0.868537847	Ileum	SDQILC8	PD70dIlC3	0.408245615	Ileum
SDQILC9	PD70dIlC3	0.975145178	Ileum	SDQILC9	PD70dIlC3	0.87587408	Ileum	SDQILC9	PD70dIlC3	0.351099979	Ileum
WHYILC1	PD70dIlC3	0.955926602	Ileum	WHYILC1	PD70dIlC3	0.872987256	Ileum	WHYILC1	PD70dIlC3	0.695259058	Ileum
WHYILC3	PD70dIlC3	0.952967526	Ileum	WHYILC3	PD70dIlC3	0.816143858	Ileum	WHYILC3	PD70dIlC3	0.348819372	Ileum
WHYILC4	PD70dIlC3	0.941623258	Ileum	WHYILC4	PD70dIlC3	0.869011115	Ileum	WHYILC4	PD70dIlC3	0.375548959	Ileum
WHYILC5	PD70dIlC3	0.945514114	Ileum	WHYILC5	PD70dIlC3	0.876220175	Ileum	WHYILC5	PD70dIlC3	0.408249165	Ileum
WHYILC6	PD70dIlC3	0.979735395	Ileum	WHYILC6	PD70dIlC3	0.935619173	Ileum	WHYILC6	PD70dIlC3	0.826125479	Ileum
WHYILC8	PD70dIlC3	0.955065009	Ileum	WHYILC8	PD70dIlC3	0.863138925	Ileum	WHYILC8	PD70dIlC3	0.453678565	Ileum
MD70dIlC1	PD70dIlC4	0.990424946	Ileum	MD70dIlC1	PD70dIlC4	0.895464262	Ileum	MD70dIlC1	PD70dIlC4	0.894101366	Ileum
MD70dIlC2	PD70dIlC4	0.932377265	Ileum	MD70dIlC2	PD70dIlC4	0.740581616	Ileum	MD70dIlC2	PD70dIlC4	0.467171087	Ileum
MD70dIlC3	PD70dIlC4	0.990745962	Ileum	MD70dIlC3	PD70dIlC4	0.925222123	Ileum	MD70dIlC3	PD70dIlC4	0.944550066	Ileum
MD70dIlC4	PD70dIlC4	0.893503492	Ileum	MD70dIlC4	PD70dIlC4	0.648444832	Ileum	MD70dIlC4	PD70dIlC4	0.414887355	Ileum
MD70dIlC5	PD70dIlC4	0.990402044	Ileum	MD70dIlC5	PD70dIlC4	0.891033766	Ileum	MD70dIlC5	PD70dIlC4	0.885546367	Ileum
MD70dIlC7	PD70dIlC4	0.989914825	Ileum	MD70dIlC7	PD70dIlC4	0.919153195	Ileum	MD70dIlC7	PD70dIlC4	0.940807412	Ileum
PD70dIlC1	PD70dIlC4	0.5288737	Ileum	PD70dIlC1	PD70dIlC4	0.336349813	Ileum	PD70dIlC1	PD70dIlC4	0.307826211	Ileum
PD70dIlC2	PD70dIlC4	0.637830507	Ileum	PD70dIlC2	PD70dIlC4	0.552166801	Ileum	PD70dIlC2	PD70dIlC4	0.593058327	Ileum
PD70dIlC3	PD70dIlC4	0.701468446	Ileum	PD70dIlC3	PD70dIlC4	0.55281195	Ileum	PD70dIlC3	PD70dIlC4	0.360236828	Ileum
PD70dIlC5	PD70dIlC4	0.535392269	Ileum	PD70dIlC5	PD70dIlC4	0.342372385	Ileum	PD70dIlC5	PD70dIlC4	0.313049479	Ileum
PD70dIlC6	PD70dIlC4	0.661719725	Ileum	PD70dIlC6	PD70dIlC4	0.624448091	Ileum	PD70dIlC6	PD70dIlC4	0.655245226	Ileum
SDQILC1	PD70dIlC4	0.997624704	Ileum	SDQILC1	PD70dIlC4	0.918849649	Ileum	SDQILC1	PD70dIlC4	0.501693596	Ileum
SDQILC2	PD70dIlC4	0.994782468	Ileum	SDQILC2	PD70dIlC4	0.901672637	Ileum	SDQILC2	PD70dIlC4	0.522286685	Ileum
SDQILC4	PD70dIlC4	0.969780473	Ileum	SDQILC4	PD70dIlC4	0.765649471	Ileum	SDQILC4	PD70dIlC4	0.458534443	Ileum
SDQILC5	PD70dIlC4	0.99657824	Ileum	SDQILC5	PD70dIlC4	0.920908801	Ileum	SDQILC5	PD70dIlC4	0.48544971	Ileum
SDQILC8	PD70dIlC4	0.977500569	Ileum	SDQILC8	PD70dIlC4	0.90939685	Ileum	SDQILC8	PD70dIlC4	0.509544138	Ileum
SDQILC9	PD70dIlC4	0.996064324	Ileum	SDQILC9	PD70dIlC4	0.916441853	Ileum	SDQILC9	PD70dIlC4	0.502380106	Ileum
WHYILC1	PD70dIlC4	0.755956278	Ileum	WHYILC1	PD70dIlC4	0.854247815	Ileum	WHYILC1	PD70dIlC4	0.687641802	Ileum
WHYILC3	PD70dIlC4	0.993834332	Ileum	WHYILC3	PD70dIlC4	0.90560743	Ileum	WHYILC3	PD70dIlC4	0.492521802	Ileum
WHYILC4	PD70dIlC4	0.891161419	Ileum	WHYILC4	PD70dIlC4	0.884576837	Ileum	WHYILC4	PD70dIlC4	0.474129356	Ileum
WHYILC5	PD70dIlC4	0.923125954	Ileum	WHYILC5	PD70dIlC4	0.877441618	Ileum	WHYILC5	PD70dIlC4	0.500498267	Ileum
WHYILC6	PD70dIlC4	0.984147826	Ileum	WHYILC6	PD70dIlC4	0.931796875	Ileum	WHYILC6	PD70dIlC4	0.792804452	Ileum
WHYILC8	PD70dIlC4	0.788249941	Ileum	WHYILC8	PD70dIlC4	0.875644858	Ileum	WHYILC8	PD70dIlC4	0.488287156	Ileum
MD70dIlC1	PD70dIlC5	0.989449071	Ileum	MD70dIlC1	PD70dIlC5	0.895923179	Ileum	MD70dIlC1	PD70dIlC5	0.883532733	Ileum
MD70dIlC2	PD70dIlC5	0.906646028	Ileum	MD70dIlC2	PD70dIlC5	0.755906347	Ileum	MD70dIlC2	PD70dIlC5	0.439726707	Ileum
MD70dIlC3	PD70dIlC5	0.990907569	Ileum	MD70dIlC3	PD70dIlC5	0.935621554	Ileum	MD70dIlC3	PD70dIlC5	0.941195981	Ileum
MD70dIlC4	PD70dIlC5	0.837401971	Ileum	MD70dIlC4	PD70dIlC5	0.593173391	Ileum	MD70dIlC4	PD70dIlC5	0.371282857	Ileum
MD70dIlC5	PD70dIlC5	0.989654275	Ileum	MD70dIlC5	PD70dIlC5	0.892247675	Ileum	MD70dIlC5	PD70dIlC5	0.878150781	Ileum
MD70dIlC7	PD70dIlC5	0.99073091	Ileum	MD70dIlC7	PD70dIlC5	0.929364124	Ileum	MD70dIlC7	PD70dIlC5	0.937076663	Ileum
PD70dIlC1	PD70dIlC5	0.241525678	Ileum	PD70dIlC1	PD70dIlC5	0.043641303	Ileum	PD70dIlC1	PD70dIlC5	0.122396043	Ileum
PD70dIlC2	PD70dIlC5	0.792533118	Ileum	PD70dIlC2	PD70dIlC5	0.578660159	Ileum	PD70dIlC2	PD70dIlC5	0.59412823	Ileum
PD70dIlC3	PD70dIlC5	0.60967825	Ileum	PD70dIlC3	PD70dIlC5	0.45142873	Ileum	PD70dIlC3	PD70dIlC5	0.376740321	Ileum
PD70dIlC4	PD70dIlC5	0.535392269	Ileum	PD70dIlC4	PD70dIlC5	0.342372385	Ileum	PD70dIlC4	PD70dIlC5	0.313049479	Ileum
PD70dIlC6	PD70dIlC5	0.813385031	Ileum	PD70dIlC6	PD70dIlC5	0.652704913	Ileum	PD70dIlC6	PD70dIlC5	0.646835512	Ileum
SDQILC1	PD70dIlC5	0.993137892	Ileum	SDQILC1	PD70dIlC5	0.915118062	Ileum	SDQILC1	PD70dIlC5	0.513052516	Ileum
SDQILC2	PD70dIlC5	0.991407447	Ileum	SDQILC2	PD70dIlC5	0.912590711	Ileum	SDQILC2	PD70dIlC5	0.553295735	Ileum
SDQILC4	PD70dIlC5	0.965275221	Ileum	SDQILC4	PD70dIlC5	0.761513192	Ileum	SDQILC4	PD70dIlC5	0.479431101	Ileum
SDQILC5	PD70dIlC5	0.991419639	Ileum	SDQILC5	PD70dIlC5	0.924646428	Ileum	SDQILC5	PD70dIlC5	0.502871541	Ileum
SDQILC8	PD70dIlC5	0.971395756	Ileum	SDQILC8	PD70dIlC5	0.910356311	Ileum	SDQILC8	PD70dIlC5	0.52570004	Ileum
SDQILC9	PD70dIlC5	0.993539484	Ileum	SDQILC9	PD70dIlC5	0.917068043	Ileum	SDQILC9	PD70dIlC5	0.542857915	Ileum
WHYILC1	PD70dIlC5	0.894082397	Ileum	WHYILC1	PD70dIlC5	0.861757044	Ileum	WHYILC1	PD70dIlC5	0.671755482	Ileum
WHYILC3	PD70dIlC5	0.987647229	Ileum	WHYILC3	PD70dIlC5	0.911819123	Ileum	WHYILC3	PD70dIlC5	0.509550736	Ileum
WHYILC4	PD70dIlC5	0.897298922	Ileum	WHYILC4	PD70dIlC5	0.891019461	Ileum	WHYILC4	PD70dIlC5	0.511096039	Ileum
WHYILC5	PD70dIlC5	0.924243297	Ileum	WHYILC5	PD70dIlC5	0.887377228	Ileum	WHYILC5	PD70dIlC5	0.503362178	Ileum
WHYILC6	PD70dIlC5	0.982637763	Ileum	WHYILC6	PD70dIlC5	0.934413767	Ileum	WHYILC6	PD70dIlC5	0.778346861	Ileum
WHYILC8	PD70dIlC5	0.900459128	Ileum	WHYILC8	PD70dIlC5	0.878432851	Ileum	WHYILC8	PD70dIlC5	0.523367261	Ileum
MD70dIlC1	PD70dIlC6	0.985038456	Ileum	MD70dIlC1	PD70dIlC6	0.677445241	Ileum	MD70dIlC1	PD70dIlC6	0.750170067	Ileum
MD70dIlC2	PD70dIlC6	0.974800652	Ileum	MD70dIlC2	PD70dIlC6	0.757454437	Ileum	MD70dIlC2	PD70dIlC6	0.633682373	Ileum
MD70dIlC3	PD70dIlC6	0.987661045	Ileum	MD70dIlC3	PD70dIlC6	0.742326707	Ileum	MD70dIlC3	PD70dIlC6	0.869382366	Ileum
MD70dIlC4	PD70dIlC6	0.97293116	Ileum	MD70dIlC4	PD70dIlC6	0.780889326	Ileum	MD70dIlC4	PD70dIlC6	0.640084829	Ileum
MD70dIlC5	PD70dIlC6	0.984829333	Ileum	MD70dIlC5	PD70dIlC6	0.674228331	Ileum	MD70dIlC5	PD70dIlC6	0.749345834	Ileum
MD70dIlC7	PD70dIlC6	0.9886294	Ileum	MD70dIlC7	PD70dIlC6	0.727163725	Ileum	MD70dIlC7	PD70dIlC6	0.860002637	Ileum
PD70dIlC1	PD70dIlC6	0.805163278	Ileum	PD70dIlC1	PD70dIlC6	0.644575557	Ileum	PD70dIlC1	PD70dIlC6	0.647679203	Ileum
PD70dIlC2	PD70dIlC6	0.27877089	Ileum	PD70dIlC2	PD70dIlC6	0.185223222	Ileum	PD70dIlC2	PD70dIlC6	0.489774102	Ileum
PD70dIlC3	PD70dIlC6	0.899478693	Ileum	PD70dIlC3	PD70dIlC6	0.75177407	Ileum	PD70dIlC3	PD70dIlC6	0.730266674	Ileum
PD70dIlC4	PD70dIlC6	0.661719725	Ileum	PD70dIlC4	PD70dIlC6	0.624448091	Ileum	PD70dIlC4	PD70dIlC6	0.655245226	Ileum
PD70dIlC5	PD70dIlC6	0.813385031	Ileum	PD70dIlC5	PD70dIlC6	0.652704913	Ileum	PD70dIlC5	PD70dIlC6	0.646835512	Ileum
SDQILC1	PD70dIlC6	0.997692152	Ileum	SDQILC1	PD70dIlC6	0.92114486	Ileum	SDQILC1	PD70dIlC6	0.728848744	Ileum
SDQILC2	PD70dIlC6	0.99532816	Ileum	SDQILC2	PD70dIlC6	0.937178537	Ileum	SDQILC2	PD70dIlC6	0.789914823	Ileum
SDQILC4	PD70dIlC6	0.995229499	Ileum	SDQILC4	PD70dIlC6	0.871854733	Ileum	SDQILC4	PD70dIlC6	0.753702811	Ileum
SDQILC5	PD70dIlC6	0.995947436	Ileum	SDQILC5	PD70dIlC6	0.918771331	Ileum	SDQILC5	PD70dIlC6	0.745364907	Ileum
SDQILC8	PD70dIlC6	0.979839826	Ileum	SDQILC8	PD70dIlC6	0.907126795	Ileum	SDQILC8	PD70dIlC6	0.738330846	Ileum
SDQILC9	PD70dIlC6	0.997171898	Ileum	SDQILC9	PD70dIlC6	0.915906724	Ileum	SDQILC9	PD70dIlC6	0.773282355	Ileum
WHYILC1	PD70dIlC6	0.537698823	Ileum	WHYILC1	PD70dIlC6	0.705704546	Ileum	WHYILC1	PD70dIlC6	0.579579584	Ileum
WHYILC3	PD70dIlC6	0.995144283	Ileum	WHYILC3	PD70dIlC6	0.914219015	Ileum	WHYILC3	PD70dIlC6	0.73701841	Ileum
WHYILC4	PD70dIlC6	0.881882108	Ileum	WHYILC4	PD70dIlC6	0.872524699	Ileum	WHYILC4	PD70dIlC6	0.740528	Ileum
WHYILC5	PD70dIlC6	0.914231935	Ileum	WHYILC5	PD70dIlC6	0.886725488	Ileum	WHYILC5	PD70dIlC6	0.725221188	Ileum
WHYILC6	PD70dIlC6	0.989134727	Ileum	WHYILC6	PD70dIlC6	0.911846026	Ileum	WHYILC6	PD70dIlC6	0.615515947	Ileum
WHYILC8	PD70dIlC6	0.755322083	Ileum	WHYILC8	PD70dIlC6	0.850704766	Ileum	WHYILC8	PD70dIlC6	0.707349123	Ileum
MD70dIlC1	SDQILC1	0.985707213	Ileum	MD70dIlC1	SDQILC1	0.908433947	Ileum	MD70dIlC1	SDQILC1	0.89350004	Ileum
MD70dIlC2	SDQILC1	0.960517893	Ileum	MD70dIlC2	SDQILC1	0.80400445	Ileum	MD70dIlC2	SDQILC1	0.392246187	Ileum
MD70dIlC3	SDQILC1	0.997870603	Ileum	MD70dIlC3	SDQILC1	0.961189146	Ileum	MD70dIlC3	SDQILC1	0.948220042	Ileum
MD70dIlC4	SDQILC1	0.973271622	Ileum	MD70dIlC4	SDQILC1	0.866554209	Ileum	MD70dIlC4	SDQILC1	0.391772409	Ileum
MD70dIlC5	SDQILC1	0.986000967	Ileum	MD70dIlC5	SDQILC1	0.904822192	Ileum	MD70dIlC5	SDQILC1	0.884736365	Ileum
MD70dIlC7	SDQILC1	0.99788602	Ileum	MD70dIlC7	SDQILC1	0.956611177	Ileum	MD70dIlC7	SDQILC1	0.944260361	Ileum
PD70dIlC1	SDQILC1	0.992414691	Ileum	PD70dIlC1	SDQILC1	0.907200626	Ileum	PD70dIlC1	SDQILC1	0.499477338	Ileum
PD70dIlC2	SDQILC1	0.997427902	Ileum	PD70dIlC2	SDQILC1	0.918925427	Ileum	PD70dIlC2	SDQILC1	0.693422287	Ileum
PD70dIlC3	SDQILC1	0.982214587	Ileum	PD70dIlC3	SDQILC1	0.874788853	Ileum	PD70dIlC3	SDQILC1	0.397970474	Ileum
PD70dIlC4	SDQILC1	0.997624704	Ileum	PD70dIlC4	SDQILC1	0.918849649	Ileum	PD70dIlC4	SDQILC1	0.501693596	Ileum
PD70dIlC5	SDQILC1	0.993137892	Ileum	PD70dIlC5	SDQILC1	0.915118062	Ileum	PD70dIlC5	SDQILC1	0.513052516	Ileum
PD70dIlC6	SDQILC1	0.997692152	Ileum	PD70dIlC6	SDQILC1	0.92114486	Ileum	PD70dIlC6	SDQILC1	0.728848744	Ileum
SDQILC2	SDQILC1	0.92842825	Ileum	SDQILC2	SDQILC1	0.831522758	Ileum	SDQILC2	SDQILC1	0.429455351	Ileum
SDQILC4	SDQILC1	0.789028456	Ileum	SDQILC4	SDQILC1	0.658448599	Ileum	SDQILC4	SDQILC1	0.304193401	Ileum
SDQILC5	SDQILC1	0.533477894	Ileum	SDQILC5	SDQILC1	0.353317235	Ileum	SDQILC5	SDQILC1	0.172080354	Ileum
SDQILC8	SDQILC1	0.581674484	Ileum	SDQILC8	SDQILC1	0.243977622	Ileum	SDQILC8	SDQILC1	0.078013026	Ileum
SDQILC9	SDQILC1	0.694902566	Ileum	SDQILC9	SDQILC1	0.523423744	Ileum	SDQILC9	SDQILC1	0.319881694	Ileum
WHYILC1	SDQILC1	0.996857994	Ileum	WHYILC1	SDQILC1	0.884665519	Ileum	WHYILC1	SDQILC1	0.644257538	Ileum
WHYILC3	SDQILC1	0.858757086	Ileum	WHYILC3	SDQILC1	0.640201813	Ileum	WHYILC3	SDQILC1	0.194113865	Ileum
WHYILC4	SDQILC1	0.94694974	Ileum	WHYILC4	SDQILC1	0.717401943	Ileum	WHYILC4	SDQILC1	0.296450293	Ileum
WHYILC5	SDQILC1	0.97235724	Ileum	WHYILC5	SDQILC1	0.892409104	Ileum	WHYILC5	SDQILC1	0.386897151	Ileum
WHYILC6	SDQILC1	0.99144643	Ileum	WHYILC6	SDQILC1	0.941274548	Ileum	WHYILC6	SDQILC1	0.811061909	Ileum
WHYILC8	SDQILC1	0.992177505	Ileum	WHYILC8	SDQILC1	0.823515225	Ileum	WHYILC8	SDQILC1	0.391069824	Ileum
MD70dIlC1	SDQILC2	0.983960174	Ileum	MD70dIlC1	SDQILC2	0.928809511	Ileum	MD70dIlC1	SDQILC2	0.915395104	Ileum
MD70dIlC2	SDQILC2	0.951302796	Ileum	MD70dIlC2	SDQILC2	0.86011936	Ileum	MD70dIlC2	SDQILC2	0.433171373	Ileum
MD70dIlC3	SDQILC2	0.997787142	Ileum	MD70dIlC3	SDQILC2	0.970325562	Ileum	MD70dIlC3	SDQILC2	0.960244315	Ileum
MD70dIlC4	SDQILC2	0.960773537	Ileum	MD70dIlC4	SDQILC2	0.878183265	Ileum	MD70dIlC4	SDQILC2	0.413104613	Ileum
MD70dIlC5	SDQILC2	0.98358476	Ileum	MD70dIlC5	SDQILC2	0.926601643	Ileum	MD70dIlC5	SDQILC2	0.909705392	Ileum
MD70dIlC7	SDQILC2	0.997750932	Ileum	MD70dIlC7	SDQILC2	0.968049663	Ileum	MD70dIlC7	SDQILC2	0.956876819	Ileum
PD70dIlC1	SDQILC2	0.990101753	Ileum	PD70dIlC1	SDQILC2	0.907043279	Ileum	PD70dIlC1	SDQILC2	0.541005744	Ileum
PD70dIlC2	SDQILC2	0.995176663	Ileum	PD70dIlC2	SDQILC2	0.935420836	Ileum	PD70dIlC2	SDQILC2	0.752478928	Ileum
PD70dIlC3	SDQILC2	0.971789232	Ileum	PD70dIlC3	SDQILC2	0.880210724	Ileum	PD70dIlC3	SDQILC2	0.324562453	Ileum
PD70dIlC4	SDQILC2	0.994782468	Ileum	PD70dIlC4	SDQILC2	0.901672637	Ileum	PD70dIlC4	SDQILC2	0.522286685	Ileum
PD70dIlC5	SDQILC2	0.991407447	Ileum	PD70dIlC5	SDQILC2	0.912590711	Ileum	PD70dIlC5	SDQILC2	0.553295735	Ileum
PD70dIlC6	SDQILC2	0.99532816	Ileum	PD70dIlC6	SDQILC2	0.937178537	Ileum	PD70dIlC6	SDQILC2	0.789914823	Ileum
SDQILC1	SDQILC2	0.92842825	Ileum	SDQILC1	SDQILC2	0.831522758	Ileum	SDQILC1	SDQILC2	0.429455351	Ileum
SDQILC4	SDQILC2	0.948847373	Ileum	SDQILC4	SDQILC2	0.728013349	Ileum	SDQILC4	SDQILC2	0.373966521	Ileum
SDQILC5	SDQILC2	0.681998271	Ileum	SDQILC5	SDQILC2	0.554409481	Ileum	SDQILC5	SDQILC2	0.27653244	Ileum
SDQILC8	SDQILC2	0.942178242	Ileum	SDQILC8	SDQILC2	0.873386936	Ileum	SDQILC8	SDQILC2	0.443900662	Ileum
SDQILC9	SDQILC2	0.953148979	Ileum	SDQILC9	SDQILC2	0.394179331	Ileum	SDQILC9	SDQILC2	0.292436609	Ileum
WHYILC1	SDQILC2	0.997082439	Ileum	WHYILC1	SDQILC2	0.936965948	Ileum	WHYILC1	SDQILC2	0.745085709	Ileum
WHYILC3	SDQILC2	0.876919197	Ileum	WHYILC3	SDQILC2	0.686353646	Ileum	WHYILC3	SDQILC2	0.33736406	Ileum
WHYILC4	SDQILC2	0.980907544	Ileum	WHYILC4	SDQILC2	0.776988284	Ileum	WHYILC4	SDQILC2	0.401030419	Ileum
WHYILC5	SDQILC2	0.961535623	Ileum	WHYILC5	SDQILC2	0.914132833	Ileum	WHYILC5	SDQILC2	0.464964398	Ileum
WHYILC6	SDQILC2	0.987450198	Ileum	WHYILC6	SDQILC2	0.943267695	Ileum	WHYILC6	SDQILC2	0.850905694	Ileum
WHYILC8	SDQILC2	0.993373915	Ileum	WHYILC8	SDQILC2	0.898857077	Ileum	WHYILC8	SDQILC2	0.509535554	Ileum
MD70dIlC1	SDQILC4	0.989760654	Ileum	MD70dIlC1	SDQILC4	0.918717736	Ileum	MD70dIlC1	SDQILC4	0.911792852	Ileum
MD70dIlC2	SDQILC4	0.955432988	Ileum	MD70dIlC2	SDQILC4	0.711162963	Ileum	MD70dIlC2	SDQILC4	0.417667296	Ileum
MD70dIlC3	SDQILC4	0.997586189	Ileum	MD70dIlC3	SDQILC4	0.958986399	Ileum	MD70dIlC3	SDQILC4	0.956812782	Ileum
MD70dIlC4	SDQILC4	0.95317228	Ileum	MD70dIlC4	SDQILC4	0.734708716	Ileum	MD70dIlC4	SDQILC4	0.372604658	Ileum
MD70dIlC5	SDQILC4	0.990195999	Ileum	MD70dIlC5	SDQILC4	0.913938545	Ileum	MD70dIlC5	SDQILC4	0.904724959	Ileum
MD70dIlC7	SDQILC4	0.997144952	Ileum	MD70dIlC7	SDQILC4	0.95455199	Ileum	MD70dIlC7	SDQILC4	0.953731453	Ileum
PD70dIlC1	SDQILC4	0.963755952	Ileum	PD70dIlC1	SDQILC4	0.749841589	Ileum	PD70dIlC1	SDQILC4	0.469563629	Ileum
PD70dIlC2	SDQILC4	0.992917634	Ileum	PD70dIlC2	SDQILC4	0.858096308	Ileum	PD70dIlC2	SDQILC4	0.711931957	Ileum
PD70dIlC3	SDQILC4	0.945138845	Ileum	PD70dIlC3	SDQILC4	0.728201447	Ileum	PD70dIlC3	SDQILC4	0.307665317	Ileum
PD70dIlC4	SDQILC4	0.969780473	Ileum	PD70dIlC4	SDQILC4	0.765649471	Ileum	PD70dIlC4	SDQILC4	0.458534443	Ileum
PD70dIlC5	SDQILC4	0.965275221	Ileum	PD70dIlC5	SDQILC4	0.761513192	Ileum	PD70dIlC5	SDQILC4	0.479431101	Ileum
PD70dIlC6	SDQILC4	0.995229499	Ileum	PD70dIlC6	SDQILC4	0.871854733	Ileum	PD70dIlC6	SDQILC4	0.753702811	Ileum
SDQILC1	SDQILC4	0.789028456	Ileum	SDQILC1	SDQILC4	0.658448599	Ileum	SDQILC1	SDQILC4	0.304193401	Ileum
SDQILC2	SDQILC4	0.948847373	Ileum	SDQILC2	SDQILC4	0.728013349	Ileum	SDQILC2	SDQILC4	0.373966521	Ileum
SDQILC5	SDQILC4	0.800512103	Ileum	SDQILC5	SDQILC4	0.578765365	Ileum	SDQILC5	SDQILC4	0.258147023	Ileum
SDQILC8	SDQILC4	0.885811684	Ileum	SDQILC8	SDQILC4	0.712700328	Ileum	SDQILC8	SDQILC4	0.322823983	Ileum
SDQILC9	SDQILC4	0.737485427	Ileum	SDQILC9	SDQILC4	0.620463843	Ileum	SDQILC9	SDQILC4	0.30471352	Ileum
WHYILC1	SDQILC4	0.996731316	Ileum	WHYILC1	SDQILC4	0.900489109	Ileum	WHYILC1	SDQILC4	0.688493093	Ileum
WHYILC3	SDQILC4	0.896108608	Ileum	WHYILC3	SDQILC4	0.632086132	Ileum	WHYILC3	SDQILC4	0.293392276	Ileum
WHYILC4	SDQILC4	0.957930043	Ileum	WHYILC4	SDQILC4	0.686986012	Ileum	WHYILC4	SDQILC4	0.302288129	Ileum
WHYILC5	SDQILC4	0.982654144	Ileum	WHYILC5	SDQILC4	0.908790376	Ileum	WHYILC5	SDQILC4	0.387538727	Ileum
WHYILC6	SDQILC4	0.987870859	Ileum	WHYILC6	SDQILC4	0.937467465	Ileum	WHYILC6	SDQILC4	0.834604046	Ileum
WHYILC8	SDQILC4	0.986653846	Ileum	WHYILC8	SDQILC4	0.844571487	Ileum	WHYILC8	SDQILC4	0.408894827	Ileum
